anno,data,importo,numero,stato,cliente_id
2019,2019-04-09 01:14:01.654,4433.83,10,PAGATA,20
2019,2019-04-09 03:39:46.301,3446.80,111,NON_PAGATA,75
2019,2019-04-09 04:02:51.629,232.62,24,PAGATA,83
2019,2019-04-09 05:45:47.174,3538.47,24,PAGATA,19
2019,2019-04-09 11:35:47.66,2521.74,5,NON_PAGATA,74
2019,2019-04-09 14:41:09.106,3335.62,70,PAGATA,56
2019,2019-04-09 21:07:43.378,2176.05,92,PAGATA,55
2019,2019-04-10 00:40:01.172,2406.14,52,PAGATA,3
2019,2019-04-10 01:34:12.588,3070.40,58,PAGATA,25
2019,2019-04-10 03:54:12.987,2637.05,2,PAGATA,77
2019,2019-04-10 12:35:09.226,2902.36,2,PAGATA,28
2019,2019-04-10 18:13:51.597,2944.26,20,PAGATA,10
2019,2019-04-11 01:01:32.583,1939.22,39,NON_PAGATA,60
2019,2019-04-11 05:29:13.978,3439.30,45,NON_PAGATA,28
2019,2019-04-11 07:33:36.126,3916.13,69,NON_PAGATA,17
2019,2019-04-11 07:34:36.147,2646.44,31,NON_PAGATA,35
2019,2019-04-11 10:31:31.961,4552.16,19,NON_PAGATA,83
2019,2019-04-11 19:35:57.645,1896.09,54,PAGATA,16
2019,2019-04-12 04:25:07.886,3560.27,25,NON_PAGATA,19
2019,2019-04-12 05:51:58.928,1119.95,81,NON_PAGATA,22
2019,2019-04-12 11:59:47.734,2369.88,46,PAGATA,40
2019,2019-04-12 17:59:09.927,4054.04,50,PAGATA,40
2019,2019-04-12 18:41:14.679,3404.98,2,PAGATA,35
2019,2019-04-12 21:59:12.201,1625.56,3,NON_PAGATA,9
2019,2019-04-13 03:50:18.737,4804.99,15,NON_PAGATA,74
2019,2019-04-13 12:46:30.933,3299.44,62,PAGATA,38
2019,2019-04-13 13:16:06.995,366.60,9,NON_PAGATA,1
2019,2019-04-13 15:46:24.764,1129.37,34,PAGATA,76
2019,2019-04-13 16:45:50.374,3312.36,47,NON_PAGATA,85
2019,2019-04-13 19:11:52.59,4336.17,56,PAGATA,100
2019,2019-04-13 22:13:20.639,4348.12,68,PAGATA,17
2019,2019-04-14 10:24:34.212,4205.02,25,NON_PAGATA,92
2019,2019-04-14 10:53:25.729,4276.84,44,PAGATA,88
2019,2019-04-14 14:10:02.902,2702.48,79,NON_PAGATA,75
2019,2019-04-14 16:21:26.719,3863.80,24,PAGATA,21
2019,2019-04-14 19:36:24.522,1668.89,44,PAGATA,60
2019,2019-04-14 22:10:13.127,4462.64,41,NON_PAGATA,41
2019,2019-04-15 00:29:04.89,971.96,83,NON_PAGATA,17
2019,2019-04-15 00:53:30.076,3432.95,2,PAGATA,9
2019,2019-04-15 02:35:24.35,2739.34,62,PAGATA,42
2019,2019-04-15 07:46:25.686,2252.50,30,PAGATA,62
2019,2019-04-15 10:35:29.999,2555.48,42,PAGATA,86
2019,2019-04-15 11:10:44.483,1548.04,48,PAGATA,79
2019,2019-04-15 11:56:33.717,2779.11,34,PAGATA,12
2019,2019-04-15 13:18:28.624,432.66,71,NON_PAGATA,95
2019,2019-04-16 00:14:54.496,1178.45,5,NON_PAGATA,36
2019,2019-04-16 03:34:20.126,2873.31,25,NON_PAGATA,95
2019,2019-04-16 08:43:07.624,1683.86,31,NON_PAGATA,3
2019,2019-04-16 09:18:01.894,3062.51,68,PAGATA,87
2019,2019-04-16 20:50:26.507,4491.11,18,PAGATA,78
2019,2019-04-16 21:51:00.849,2056.85,50,PAGATA,49
2019,2019-04-17 00:03:16.246,1418.92,37,NON_PAGATA,59
2019,2019-04-17 00:22:20.136,4745.76,47,NON_PAGATA,6
2019,2019-04-17 00:27:39.225,4744.56,28,PAGATA,55
2019,2019-04-17 00:59:46.449,1970.19,9,NON_PAGATA,38
2019,2019-04-17 01:29:01.742,2708.95,21,NON_PAGATA,75
2019,2019-04-17 05:56:22.561,4286.05,40,PAGATA,83
2019,2019-04-17 12:29:35.375,3897.20,4,PAGATA,21
2019,2019-04-17 19:37:39.086,4102.57,56,PAGATA,85
2019,2019-04-17 20:05:28.239,3085.16,27,NON_PAGATA,28
2019,2019-04-18 01:22:27.407,127.85,14,PAGATA,82
2019,2019-04-18 03:06:19.335,2055.05,55,NON_PAGATA,16
2019,2019-04-18 03:26:02.365,4494.04,39,NON_PAGATA,62
2019,2019-04-18 11:14:40.877,2154.14,56,PAGATA,87
2019,2019-04-18 13:13:19.506,1067.57,13,NON_PAGATA,80
2019,2019-04-18 16:41:07.107,2770.20,3,NON_PAGATA,11
2019,2019-04-18 19:03:30.075,793.80,39,NON_PAGATA,93
2019,2019-04-18 22:15:27.158,975.87,17,NON_PAGATA,46
2019,2019-04-18 22:58:36.737,788.34,49,NON_PAGATA,95
2019,2019-04-19 03:26:41.217,1219.88,29,NON_PAGATA,38
2019,2019-04-19 11:14:11.313,865.08,19,NON_PAGATA,55
2019,2019-04-19 18:09:51.776,966.66,36,PAGATA,47
2019,2019-04-19 20:39:01.997,1394.01,39,NON_PAGATA,43
2019,2019-04-20 01:15:21.484,3064.84,82,PAGATA,24
2019,2019-04-20 01:20:43.944,3337.09,33,NON_PAGATA,26
2019,2019-04-20 04:15:28.28,3719.35,10,PAGATA,30
2019,2019-04-20 05:09:12.842,1926.65,27,NON_PAGATA,43
2019,2019-04-20 06:54:51.306,1360.00,30,PAGATA,36
2019,2019-04-20 12:31:04.06,2637.44,27,NON_PAGATA,53
2019,2019-04-20 13:49:09.184,2021.28,29,NON_PAGATA,49
2019,2019-04-21 11:14:13.294,278.97,7,NON_PAGATA,27
2019,2019-04-21 11:30:54.531,4050.26,40,PAGATA,25
2019,2019-04-21 12:48:50.184,4910.50,20,PAGATA,23
2019,2019-04-21 13:38:32.902,3047.68,43,NON_PAGATA,28
2019,2019-04-21 20:15:54.762,4796.93,106,PAGATA,60
2019,2019-04-21 21:10:14.6,3529.51,1,NON_PAGATA,58
2019,2019-04-21 23:35:16.386,4020.48,58,PAGATA,33
2019,2019-04-22 00:34:22.603,2187.76,17,NON_PAGATA,38
2019,2019-04-22 04:29:57.62,1916.79,3,NON_PAGATA,64
2019,2019-04-22 06:05:25.212,4877.00,2,PAGATA,50
2019,2019-04-22 06:09:18.341,1883.61,100,PAGATA,60
2019,2019-04-22 15:55:00.824,179.46,31,NON_PAGATA,10
2019,2019-04-22 16:25:14.006,2093.94,43,NON_PAGATA,10
2019,2019-04-22 18:51:14.677,3220.09,10,PAGATA,3
2019,2019-04-23 00:34:07.291,920.70,3,NON_PAGATA,85
2019,2019-04-23 05:55:34.24,1361.18,12,PAGATA,51
2019,2019-04-23 07:12:18.63,1835.11,15,NON_PAGATA,82
2019,2019-04-23 08:54:03.702,2548.46,79,NON_PAGATA,1
2019,2019-04-23 13:37:25.669,4072.02,26,PAGATA,47
2019,2019-04-23 13:49:31.974,1397.02,31,NON_PAGATA,42
2019,2019-04-23 16:01:48.15,608.49,49,NON_PAGATA,84
2019,2019-04-23 19:31:26.301,4931.12,44,PAGATA,87
2019,2019-04-24 06:55:30.196,2560.11,23,NON_PAGATA,42
2019,2019-04-24 09:41:09.609,3995.46,56,PAGATA,61
2019,2019-04-24 15:12:58.886,4505.24,32,PAGATA,82
2019,2019-04-24 18:41:21.928,355.95,22,PAGATA,43
2019,2019-04-24 20:50:23.503,3864.77,31,NON_PAGATA,46
2019,2019-04-25 02:22:42.9,4592.50,27,NON_PAGATA,64
2019,2019-04-25 03:23:59.328,4812.20,25,NON_PAGATA,62
2019,2019-04-25 13:58:16.866,1120.75,39,NON_PAGATA,18
2019,2019-04-25 16:29:11.156,1156.77,30,PAGATA,47
2019,2019-04-25 17:01:51.64,3045.78,10,PAGATA,43
2019,2019-04-25 23:35:54.307,4547.67,42,PAGATA,47
2019,2019-04-26 04:31:00.474,2882.86,38,PAGATA,53
2019,2019-04-26 07:23:33.59,2637.68,15,NON_PAGATA,20
2019,2019-04-26 13:10:16.711,4283.49,23,NON_PAGATA,47
2019,2019-04-26 14:22:17.384,2596.11,52,PAGATA,56
2019,2019-04-26 14:40:00.416,25.15,29,NON_PAGATA,91
2019,2019-04-26 14:58:31.376,2832.22,73,NON_PAGATA,56
2019,2019-04-26 20:26:47.1,2549.93,56,PAGATA,94
2019,2019-04-27 04:13:21.718,4386.51,32,PAGATA,67
2019,2019-04-27 09:04:18.791,3695.48,12,PAGATA,86
2019,2019-04-27 09:15:02.902,1341.64,26,PAGATA,48
2019,2019-04-27 12:38:29.881,3292.87,52,PAGATA,25
2019,2019-04-27 16:28:48.566,1186.54,66,PAGATA,46
2019,2019-04-28 00:09:53.905,176.69,73,NON_PAGATA,36
2019,2019-04-28 01:09:42.475,2316.89,36,PAGATA,94
2019,2019-04-28 02:46:20.446,2980.43,45,NON_PAGATA,16
2019,2019-04-28 14:44:21.122,4861.03,9,NON_PAGATA,29
2019,2019-04-28 14:50:12.346,4405.20,33,NON_PAGATA,49
2019,2019-04-29 13:18:18.326,2172.11,55,NON_PAGATA,73
2019,2019-04-29 18:19:54.645,2101.81,64,PAGATA,5
2019,2019-04-30 02:18:02.342,2644.50,3,NON_PAGATA,19
2019,2019-04-30 07:17:05.014,3855.04,25,NON_PAGATA,13
2019,2019-04-30 10:12:35.167,1792.30,95,NON_PAGATA,85
2019,2019-05-01 01:56:41.375,321.08,10,PAGATA,88
2019,2019-05-01 03:09:22.16,4921.47,22,PAGATA,75
2019,2019-05-01 04:22:57.037,3756.32,35,NON_PAGATA,47
2019,2019-05-01 04:36:48.088,1036.16,35,NON_PAGATA,93
2019,2019-05-01 05:50:13.157,4155.52,57,NON_PAGATA,94
2019,2019-05-01 10:12:54.688,1648.33,27,NON_PAGATA,51
2019,2019-05-01 11:21:16.4,278.59,3,NON_PAGATA,28
2019,2019-05-01 12:01:49.998,4708.03,74,PAGATA,26
2019,2019-05-01 16:11:49.976,4072.00,17,NON_PAGATA,6
2019,2019-05-01 23:51:47.947,4623.11,6,PAGATA,43
2019,2019-05-02 11:37:29.974,3469.73,55,NON_PAGATA,14
2019,2019-05-02 19:49:29.854,2548.28,3,NON_PAGATA,89
2019,2019-05-02 23:12:20.972,4105.84,78,PAGATA,77
2019,2019-05-03 08:03:38.701,1524.22,80,PAGATA,25
2019,2019-05-03 17:20:31.181,1958.63,32,PAGATA,71
2019,2019-05-03 19:00:21.087,4782.24,2,PAGATA,97
2019,2019-05-03 19:12:53.598,682.44,21,NON_PAGATA,79
2019,2019-05-03 22:06:40.425,4384.51,10,PAGATA,58
2019,2019-05-04 08:18:12.491,4614.89,2,PAGATA,5
2019,2019-05-04 09:12:19.245,3856.47,3,NON_PAGATA,99
2019,2019-05-04 13:22:40.473,851.24,6,PAGATA,82
2019,2019-05-04 16:13:10.673,2201.21,63,NON_PAGATA,5
2019,2019-05-05 02:48:07.049,3927.49,103,NON_PAGATA,2
2019,2019-05-05 10:35:10.96,3560.42,4,PAGATA,1
2019,2019-05-05 10:47:30.583,1646.84,11,NON_PAGATA,85
2019,2019-05-05 11:21:11.232,1090.86,57,NON_PAGATA,90
2019,2019-05-05 12:11:45.49,601.35,96,PAGATA,81
2019,2019-05-05 14:24:40.318,3159.70,78,PAGATA,76
2019,2019-05-05 16:02:52.631,788.94,32,PAGATA,24
2019,2019-05-05 18:21:21.655,380.49,42,PAGATA,32
2019,2019-05-05 18:34:57.249,3763.70,38,PAGATA,66
2019,2019-05-05 22:34:19.561,1187.75,39,NON_PAGATA,22
2019,2019-05-05 23:37:42.295,661.19,15,NON_PAGATA,76
2019,2019-05-06 02:26:15.052,4318.33,13,NON_PAGATA,87
2019,2019-05-06 03:25:06.915,4278.49,1,NON_PAGATA,61
2019,2019-05-06 03:53:44.973,1196.65,2,PAGATA,54
2019,2019-05-06 07:14:02.033,2292.41,14,PAGATA,26
2019,2019-05-06 14:26:25.615,414.98,15,NON_PAGATA,49
2019,2019-05-06 14:38:04.923,2495.77,13,NON_PAGATA,34
2019,2019-05-06 15:21:25.189,1862.15,38,PAGATA,90
2019,2019-05-06 19:55:55.739,45.43,35,NON_PAGATA,78
2019,2019-05-06 20:03:48.415,4022.03,4,PAGATA,23
2019,2019-05-06 20:34:03.416,2478.60,74,PAGATA,60
2019,2019-05-07 01:07:18.993,2245.71,12,PAGATA,8
2019,2019-05-07 02:27:54.518,3130.00,2,PAGATA,42
2019,2019-05-07 04:30:12.673,4460.48,22,PAGATA,94
2019,2019-05-07 05:42:19.158,4741.73,90,PAGATA,75
2019,2019-05-07 14:02:05.496,1507.01,39,NON_PAGATA,75
2019,2019-05-07 15:28:51.325,649.91,6,PAGATA,33
2019,2019-05-07 16:26:22.43,4883.78,35,NON_PAGATA,42
2019,2019-05-07 16:46:39.817,1278.44,91,NON_PAGATA,32
2019,2019-05-07 18:32:02.983,1475.24,27,NON_PAGATA,46
2019,2019-05-07 19:22:29.445,2175.12,73,NON_PAGATA,95
2019,2019-05-08 08:32:19.46,3854.81,8,PAGATA,27
2019,2019-05-08 11:54:54.029,1606.67,60,PAGATA,12
2019,2019-05-08 12:08:13.469,1219.68,10,PAGATA,55
2019,2019-05-08 13:26:24.465,2093.32,20,PAGATA,48
2019,2019-05-08 22:13:30.902,383.41,17,NON_PAGATA,21
2019,2019-05-08 22:33:48.721,3691.38,51,NON_PAGATA,3
2019,2019-05-09 02:23:28.281,873.74,43,NON_PAGATA,65
2019,2019-05-09 08:08:47.789,4947.83,6,PAGATA,90
2019,2019-05-09 10:49:59.605,911.86,5,NON_PAGATA,23
2019,2019-05-09 10:57:55.885,4846.99,81,NON_PAGATA,26
2019,2019-05-09 13:17:02.704,2263.26,16,PAGATA,82
2019,2019-05-09 13:28:03.778,2641.38,98,PAGATA,75
2019,2019-05-09 22:03:09.168,2544.63,79,NON_PAGATA,85
2019,2019-05-10 01:37:16.675,2785.78,57,NON_PAGATA,95
2019,2019-05-10 03:53:18.222,4807.50,59,NON_PAGATA,56
2019,2019-05-10 12:22:04.812,211.87,76,PAGATA,78
2019,2019-05-10 15:14:53.895,1502.40,18,PAGATA,86
2019,2019-05-10 17:13:18.351,4098.73,2,PAGATA,83
2019,2019-05-11 01:08:15.313,2157.68,6,PAGATA,91
2019,2019-05-11 01:10:17.083,3201.79,51,NON_PAGATA,53
2019,2019-05-11 05:18:50.447,944.72,23,NON_PAGATA,28
2019,2019-05-11 12:29:01.157,2100.13,3,NON_PAGATA,77
2019,2019-05-11 17:16:55.359,3282.13,39,NON_PAGATA,41
2019,2019-05-12 11:46:55.777,4279.80,48,PAGATA,50
2019,2019-05-12 15:01:14.928,559.52,50,PAGATA,34
2019,2019-05-13 07:33:50.795,2425.52,62,PAGATA,83
2019,2019-05-13 12:36:56.914,3769.44,44,PAGATA,82
2019,2019-05-13 13:09:52.167,1089.01,37,NON_PAGATA,80
2019,2019-05-13 16:39:49.434,1911.26,32,PAGATA,64
2019,2019-05-14 04:34:12.774,4676.54,70,PAGATA,62
2019,2019-05-14 18:55:40.128,2025.34,41,NON_PAGATA,2
2019,2019-05-14 20:38:54.716,2501.11,43,NON_PAGATA,59
2019,2019-05-15 02:21:32.474,3339.79,19,NON_PAGATA,22
2019,2019-05-15 03:52:34.238,4236.09,25,NON_PAGATA,1
2019,2019-05-15 21:32:46.752,4005.08,27,NON_PAGATA,34
2019,2019-05-15 22:10:32.606,1209.69,45,NON_PAGATA,3
2019,2019-05-15 23:00:30.79,2389.25,16,PAGATA,21
2019,2019-05-15 23:12:18.705,2418.98,58,PAGATA,43
2019,2019-05-15 23:48:45.712,3202.81,36,PAGATA,88
2019,2019-05-16 06:07:51.637,1401.64,42,PAGATA,13
2019,2019-05-16 06:21:20.44,4238.39,60,PAGATA,2
2019,2019-05-16 09:36:03.095,487.34,6,PAGATA,11
2019,2019-05-16 10:03:16.306,2122.03,20,PAGATA,6
2019,2019-05-17 04:03:41.919,1266.40,46,PAGATA,35
2019,2019-05-17 07:01:51.433,97.13,59,NON_PAGATA,73
2019,2019-05-17 07:45:59.342,156.91,7,NON_PAGATA,75
2019,2019-05-17 10:39:54.101,147.42,13,NON_PAGATA,24
2019,2019-05-17 11:11:03.506,4026.25,28,PAGATA,93
2019,2019-05-17 12:59:27.75,2394.11,109,NON_PAGATA,43
2019,2019-05-17 15:09:13.971,2681.93,39,NON_PAGATA,3
2019,2019-05-17 16:30:57.481,2618.64,59,NON_PAGATA,17
2019,2019-05-17 17:03:12.572,4333.61,48,PAGATA,75
2019,2019-05-17 17:25:04.194,2158.23,44,PAGATA,47
2019,2019-05-17 18:54:31.228,2702.26,3,NON_PAGATA,41
2019,2019-05-17 19:31:48.313,1051.55,58,PAGATA,78
2019,2019-05-17 20:38:07.907,2514.61,8,PAGATA,17
2019,2019-05-17 22:36:47.586,3854.01,30,PAGATA,1
2019,2019-05-18 01:27:37.001,3818.93,43,NON_PAGATA,73
2019,2019-05-18 04:14:45.308,274.39,35,NON_PAGATA,34
2019,2019-05-18 06:44:22.161,3497.04,23,NON_PAGATA,84
2019,2019-05-18 15:13:52.025,2674.53,62,PAGATA,1
2019,2019-05-18 17:15:48.399,356.63,8,PAGATA,25
2019,2019-05-19 07:03:00.654,2538.66,8,PAGATA,29
2019,2019-05-19 07:15:51.619,532.09,90,PAGATA,94
2019,2019-05-19 08:03:17.826,833.46,5,NON_PAGATA,33
2019,2019-05-19 08:50:36.566,1402.83,37,NON_PAGATA,77
2019,2019-05-19 14:19:36.499,2087.64,110,PAGATA,60
2019,2019-05-19 15:26:59.79,1189.04,9,NON_PAGATA,11
2019,2019-05-19 22:59:03.485,1049.71,65,NON_PAGATA,76
2019,2019-05-19 23:11:55.278,2748.58,19,NON_PAGATA,1
2019,2019-05-19 23:20:41.932,618.87,14,PAGATA,85
2019,2019-05-20 10:30:11.357,666.51,15,NON_PAGATA,61
2019,2019-05-20 16:52:57.306,3740.39,71,NON_PAGATA,6
2019,2019-05-21 01:13:19.082,2149.33,40,PAGATA,55
2019,2019-05-21 10:17:36.065,4519.26,89,NON_PAGATA,46
2019,2019-05-22 11:20:19.903,3668.27,19,NON_PAGATA,62
2019,2019-05-22 13:22:15.649,1639.00,53,NON_PAGATA,42
2019,2019-05-22 17:51:31.323,646.93,17,NON_PAGATA,65
2019,2019-05-22 18:20:19.573,1630.39,101,NON_PAGATA,32
2019,2019-05-22 22:23:21.617,343.69,47,NON_PAGATA,46
2019,2019-05-23 01:06:58.281,2932.42,42,PAGATA,64
2019,2019-05-23 02:20:56.308,1905.70,49,NON_PAGATA,1
2019,2019-05-23 05:58:37.352,4448.45,20,PAGATA,37
2019,2019-05-23 09:06:19.809,1940.66,72,PAGATA,91
2019,2019-05-23 11:12:14.119,3650.38,40,PAGATA,37
2019,2019-05-23 11:37:25.273,1789.35,23,NON_PAGATA,86
2019,2019-05-23 12:55:32.085,2359.36,40,PAGATA,68
2019,2019-05-23 14:49:39.864,4029.97,38,PAGATA,64
2019,2019-05-23 18:22:01.704,349.17,3,NON_PAGATA,40
2019,2019-05-24 04:31:23.032,611.92,76,PAGATA,91
2019,2019-05-24 05:20:54.772,1005.85,49,NON_PAGATA,55
2019,2019-05-24 08:13:53.083,2576.94,50,PAGATA,24
2019,2019-05-24 09:07:14.285,2959.38,7,NON_PAGATA,40
2019,2019-05-24 09:49:21.958,3230.55,12,PAGATA,49
2019,2019-05-24 15:00:51.53,1772.49,19,NON_PAGATA,84
2019,2019-05-24 19:14:42.509,757.65,35,NON_PAGATA,23
2019,2019-05-24 22:45:11.924,1635.45,54,PAGATA,76
2019,2019-05-25 11:20:12.609,4266.48,51,NON_PAGATA,9
2019,2019-05-25 12:25:50.901,2171.93,35,NON_PAGATA,12
2019,2019-05-25 12:30:41.353,587.78,27,NON_PAGATA,89
2019,2019-05-25 14:37:06.688,3023.47,87,NON_PAGATA,28
2019,2019-05-25 16:17:44.629,1424.06,60,PAGATA,77
2019,2019-05-25 21:53:29.937,2565.96,12,PAGATA,79
2019,2019-05-25 23:23:53.39,1496.41,20,PAGATA,3
2019,2019-05-26 09:55:15.386,1997.60,79,NON_PAGATA,37
2019,2019-05-26 12:38:52.224,4348.97,5,NON_PAGATA,87
2019,2019-05-26 13:18:46.309,1700.46,39,NON_PAGATA,61
2019,2019-05-26 13:44:10.62,2758.06,43,NON_PAGATA,13
2019,2019-05-26 20:52:43.888,197.75,20,PAGATA,12
2019,2019-05-26 22:53:13.686,3850.51,97,NON_PAGATA,43
2019,2019-05-27 00:00:37.793,4301.29,27,NON_PAGATA,17
2019,2019-05-27 04:35:41.058,3519.76,74,PAGATA,91
2019,2019-05-27 12:59:04.082,719.38,11,NON_PAGATA,88
2019,2019-05-27 17:22:10.926,3603.29,18,PAGATA,100
2019,2019-05-27 17:29:21.758,4720.13,74,PAGATA,100
2019,2019-05-27 18:56:56.38,2335.02,32,PAGATA,84
2019,2019-05-27 19:49:00.239,200.04,22,PAGATA,10
2019,2019-05-27 23:49:18.417,2805.21,71,NON_PAGATA,84
2019,2019-05-28 01:05:55.559,4750.50,78,PAGATA,37
2019,2019-05-28 13:21:31.688,3011.32,17,NON_PAGATA,55
2019,2019-05-28 18:56:30.754,1475.76,24,PAGATA,38
2019,2019-05-28 23:48:23.149,3160.53,31,NON_PAGATA,24
2019,2019-05-29 01:36:38.051,3001.85,6,PAGATA,88
2019,2019-05-29 03:33:47.839,248.88,11,NON_PAGATA,52
2019,2019-05-29 05:06:26.968,4320.65,114,PAGATA,60
2019,2019-05-29 05:50:51.166,2786.16,59,NON_PAGATA,79
2019,2019-05-29 06:30:04.692,4903.06,36,PAGATA,48
2019,2019-05-29 06:45:03.75,1960.16,28,PAGATA,13
2019,2019-05-29 09:52:35.591,1855.94,53,NON_PAGATA,16
2019,2019-05-29 09:59:34.68,2731.77,56,PAGATA,78
2019,2019-05-29 14:38:25.599,4916.33,10,PAGATA,64
2019,2019-05-29 15:28:06.263,928.51,34,PAGATA,16
2019,2019-05-30 02:08:33.144,4258.95,21,NON_PAGATA,27
2019,2019-05-30 08:00:36.509,1466.17,37,NON_PAGATA,49
2019,2019-05-30 10:10:03.266,2647.37,11,NON_PAGATA,96
2019,2019-05-30 16:09:54.142,2950.80,103,NON_PAGATA,76
2019,2019-05-30 16:56:58.697,922.81,18,PAGATA,58
2019,2019-05-31 09:36:46.065,2242.55,63,NON_PAGATA,90
2019,2019-05-31 16:53:40.167,1657.88,7,NON_PAGATA,24
2019,2019-05-31 17:27:58.738,3854.04,6,PAGATA,15
2019,2019-05-31 23:34:46.707,4461.20,2,PAGATA,73
2019,2019-06-01 03:01:50.932,3692.74,85,NON_PAGATA,78
2019,2019-06-01 15:02:16.893,1213.58,37,NON_PAGATA,13
2019,2019-06-01 17:13:03.801,752.65,56,PAGATA,3
2019,2019-06-01 21:35:58.388,1651.59,103,NON_PAGATA,81
2019,2019-06-02 01:36:34.395,2546.98,16,PAGATA,70
2019,2019-06-02 09:52:19.147,2071.04,22,PAGATA,36
2019,2019-06-02 11:19:33.112,4142.10,4,PAGATA,64
2019,2019-06-02 19:45:50.531,4375.56,34,PAGATA,83
2019,2019-06-02 20:54:21.261,1981.55,70,PAGATA,61
2019,2019-06-03 05:02:12.352,338.71,29,NON_PAGATA,22
2019,2019-06-03 09:16:19.807,1798.26,64,PAGATA,87
2019,2019-06-03 09:26:02.713,3041.76,14,PAGATA,22
2019,2019-06-03 13:14:29.763,2970.37,26,PAGATA,56
2019,2019-06-03 14:28:50.344,2431.00,57,NON_PAGATA,70
2019,2019-06-03 17:36:20.194,3079.56,19,NON_PAGATA,68
2019,2019-06-04 07:30:02.573,2091.16,53,NON_PAGATA,14
2019,2019-06-04 09:54:18.218,239.16,87,NON_PAGATA,61
2019,2019-06-04 19:55:22.017,2396.28,71,NON_PAGATA,64
2019,2019-06-04 21:12:28.403,3886.35,13,NON_PAGATA,61
2019,2019-06-04 23:33:22.802,3743.83,100,PAGATA,94
2019,2019-06-05 06:38:07.069,3548.13,16,PAGATA,37
2019,2019-06-05 08:02:44.805,3110.26,46,PAGATA,61
2019,2019-06-05 08:27:13.868,2404.64,12,PAGATA,92
2019,2019-06-05 17:24:31.915,268.52,39,NON_PAGATA,49
2019,2019-06-06 04:34:07.499,1781.32,7,NON_PAGATA,42
2019,2019-06-06 14:10:26.255,4409.50,43,NON_PAGATA,5
2019,2019-06-06 15:58:50.043,3600.29,5,NON_PAGATA,92
2019,2019-06-06 16:50:52.324,4578.54,34,PAGATA,66
2019,2019-06-06 18:23:08.002,1970.06,14,PAGATA,60
2019,2019-06-06 18:58:40.027,3431.51,26,PAGATA,38
2019,2019-06-06 19:00:22.553,3249.37,61,NON_PAGATA,78
2019,2019-06-07 04:08:49.523,1133.67,89,NON_PAGATA,76
2019,2019-06-07 06:59:37.345,540.99,52,PAGATA,79
2019,2019-06-07 12:00:51.137,2037.06,54,PAGATA,18
2019,2019-06-07 14:05:48.567,649.89,35,NON_PAGATA,79
2019,2019-06-07 21:14:39.205,97.96,29,NON_PAGATA,90
2019,2019-06-08 01:14:50.706,240.75,38,PAGATA,93
2019,2019-06-08 02:54:17.277,2701.37,5,NON_PAGATA,27
2019,2019-06-08 03:16:19.008,2496.20,64,PAGATA,100
2019,2019-06-08 06:11:08.298,2478.19,69,NON_PAGATA,76
2019,2019-06-08 06:38:07.093,348.85,44,PAGATA,38
2019,2019-06-08 11:45:10.746,281.51,13,NON_PAGATA,47
2019,2019-06-08 11:47:30.185,1535.63,18,PAGATA,33
2019,2019-06-09 03:49:21.891,2754.65,60,PAGATA,53
2019,2019-06-09 05:49:59.154,946.60,4,PAGATA,14
2019,2019-06-09 07:07:01.653,1557.68,8,PAGATA,56
2019,2019-06-09 07:40:03.495,3128.32,44,PAGATA,32
2019,2019-06-09 09:26:47.541,1198.39,24,PAGATA,55
2019,2019-06-09 14:20:14.508,1282.90,18,PAGATA,51
2019,2019-06-09 14:41:28.924,2433.94,65,NON_PAGATA,32
2019,2019-06-09 15:44:57.475,4703.33,49,NON_PAGATA,56
2019,2019-06-09 23:06:09.859,1360.21,8,PAGATA,97
2019,2019-06-10 01:19:20.091,4853.81,45,NON_PAGATA,36
2019,2019-06-10 01:53:33.917,4374.45,21,NON_PAGATA,45
2019,2019-06-10 02:50:04.634,4671.54,7,NON_PAGATA,55
2019,2019-06-10 13:30:33.017,21.28,29,NON_PAGATA,68
2019,2019-06-10 18:50:49.57,1257.12,41,NON_PAGATA,80
2019,2019-06-10 19:08:25.192,436.36,69,NON_PAGATA,64
2019,2019-06-10 19:31:25.477,3154.51,70,PAGATA,1
2019,2019-06-11 00:08:39.084,307.28,27,NON_PAGATA,83
2019,2019-06-11 01:42:05.254,3854.20,74,PAGATA,87
2019,2019-06-11 13:21:43.338,2191.25,51,NON_PAGATA,16
2019,2019-06-11 16:36:10.445,695.34,19,NON_PAGATA,12
2019,2019-06-11 22:31:02.988,4235.08,3,NON_PAGATA,90
2019,2019-06-11 22:39:09.635,322.25,41,NON_PAGATA,64
2019,2019-06-12 00:38:26.861,1856.99,23,NON_PAGATA,74
2019,2019-06-12 04:08:17.419,3362.63,64,PAGATA,6
2019,2019-06-12 11:25:16.055,755.48,3,NON_PAGATA,96
2019,2019-06-13 07:22:12.361,1251.12,31,NON_PAGATA,95
2019,2019-06-14 00:01:04.432,351.15,19,NON_PAGATA,24
2019,2019-06-14 01:52:06.312,3160.56,48,PAGATA,25
2019,2019-06-14 03:47:22.409,3038.39,40,PAGATA,49
2019,2019-06-14 04:09:23.841,877.31,13,NON_PAGATA,52
2019,2019-06-14 11:09:27.905,700.41,37,NON_PAGATA,50
2019,2019-06-14 15:21:42.484,2900.29,14,PAGATA,8
2019,2019-06-14 16:35:37.935,1047.65,25,NON_PAGATA,7
2019,2019-06-14 16:58:10.605,939.41,40,PAGATA,12
